warehouse,date,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,user_activity_1,user_activity_2,id,warehouse_id,holiday_name_id,weekday,month
Prague_1,2021-06-29,7477,,0,0,0,0,0,0,0,0,0,13.1,0,1640,32127,Prague_1_2021-06-29,51,0,2,6
Prague_1,2021-06-30,6738,,0,0,0,0,0,0,0,0,0,0.2,0,1618,32144,Prague_1_2021-06-30,51,0,3,6
Prague_1,2021-07-01,6728,,0,0,0,0,0,0,0,0,0,1,0,1621,32167,Prague_1_2021-07-01,51,0,4,7
Prague_1,2021-07-02,7562,,0,0,0,0,0,0,0,0,0,6.5,0,1684,32224,Prague_1_2021-07-02,51,0,5,7
Prague_1,2021-07-03,5932,,0,0,0,0,0,0,0,0,0,0,0,1615,32114,Prague_1_2021-07-03,51,0,6,7
Prague_1,2021-07-04,5689,,0,0,0,0,0,0,0,0,0,0,0,1615,31993,Prague_1_2021-07-04,51,0,7,7
Prague_1,2021-07-05,5796,Cyrila a Metodej,1,0,0,0,0,0,0,0,0,0,0,1627,32000,Prague_1_2021-07-05,51,5,1,7
Prague_1,2021-07-06,6132,Jan Hus,1,0,0,0,0,0,0,0,0,0,0,1650,31977,Prague_1_2021-07-06,51,15,2,7
Prague_1,2021-07-07,6415,,0,0,0,0,0,0,0,0,0,2.7,0,1620,31962,Prague_1_2021-07-07,51,0,3,7
Prague_1,2021-07-08,6229,,0,0,0,0,0,0,0,0,0,30.1,0,1620,31945,Prague_1_2021-07-08,51,0,4,7
Prague_1,2021-07-09,7164,,0,0,0,0,0,0,0,0,0,14,0,1644,31973,Prague_1_2021-07-09,51,0,5,7
Prague_1,2021-07-10,6294,,0,0,0,0,0,0,0,0,0,0,0,1620,31842,Prague_1_2021-07-10,51,0,6,7
Prague_1,2021-07-11,6086,,0,0,0,0,0,0,0,0,0,4.3,0,1657,31779,Prague_1_2021-07-11,51,0,7,7
Prague_1,2021-07-12,6799,,0,0,0,0,0,0,0,0,0,0,0,1644,31834,Prague_1_2021-07-12,51,0,1,7
Prague_1,2021-07-13,6952,,0,0,0,0,0,0,0,0,0,11.6,0,1645,31849,Prague_1_2021-07-13,51,0,2,7
Prague_1,2021-07-14,6656,,0,0,0,0,0,0,0,0,0,21.1,0,1630,31834,Prague_1_2021-07-14,51,0,3,7
Prague_1,2021-07-15,6790,,0,0,0,0,0,0,0,0,0,0,0,1684,31774,Prague_1_2021-07-15,51,0,4,7
Prague_1,2021-07-16,7290,,0,0,0,0,0,0,0,0,0,0.1,0,1660,31721,Prague_1_2021-07-16,51,0,5,7
Prague_1,2021-07-17,6438,,0,0,0,0,0,0,0,0,0,0.9,0,1624,31661,Prague_1_2021-07-17,51,0,6,7
Prague_1,2021-07-18,6356,,0,0,0,0,0,0,0,0,0,0.1,0,1608,31590,Prague_1_2021-07-18,51,0,7,7
Prague_1,2021-07-19,6572,,0,0,0,0,0,0,0,0,0,0,0,1606,31594,Prague_1_2021-07-19,51,0,1,7
Prague_1,2021-07-20,6704,,0,0,0,0,0,0,0,0,0,0,0,1648,31684,Prague_1_2021-07-20,51,0,2,7
Prague_1,2021-07-21,6512,,0,0,0,0,0,0,0,0,0,0,0,1618,31615,Prague_1_2021-07-21,51,0,3,7
Prague_1,2021-07-22,6649,,0,0,0,0,0,0,0,0,0,0,0,1636,31508,Prague_1_2021-07-22,51,0,4,7
Prague_1,2021-07-23,6914,,0,0,0,0,0,0,0,0,0,0,0,1624,31424,Prague_1_2021-07-23,51,0,5,7
Prague_1,2021-07-24,5874,,0,0,0,0,0,0,0,0,0,0,0,1627,31311,Prague_1_2021-07-24,51,0,6,7
Prague_1,2021-07-25,6186,,0,0,0,0,0,0,0,0,0,0,0,1612,31190,Prague_1_2021-07-25,51,0,7,7
Prague_1,2021-07-26,6697,,0,0,0,0,0,0,0,0,0,0.7,0,1630,31295,Prague_1_2021-07-26,51,0,1,7
Prague_1,2021-07-27,6877,,0,0,0,0,0,0,0,0,0,0,0,1645,31376,Prague_1_2021-07-27,51,0,2,7
Prague_1,2021-07-28,6546,,0,0,0,0,0,0,0,0,0,4.8,0,1642,30766,Prague_1_2021-07-28,51,0,3,7
Prague_1,2021-07-29,6442,,0,0,0,0,0,0,0,0,0,0,0,1618,30647,Prague_1_2021-07-29,51,0,4,7
Prague_1,2021-07-30,7146,,0,0,0,0,0,0,0,0,0,0,0,1603,30592,Prague_1_2021-07-30,51,0,5,7
Prague_1,2021-07-31,6142,,0,0,0,0,0,0,0,0,0,0,0,1606,30531,Prague_1_2021-07-31,51,0,6,7
Prague_1,2021-08-01,6494,,0,0,0,0,0,0,0,0,0,19.2,0,1608,30451,Prague_1_2021-08-01,51,0,7,8
Prague_1,2021-08-02,6883,,0,0,0,0,0,0,0,0,0,5,0,1620,30516,Prague_1_2021-08-02,51,0,1,8
Prague_1,2021-08-03,6600,,0,0,0,0,0,0,0,0,0,0.1,0,1627,30597,Prague_1_2021-08-03,51,0,2,8
Prague_1,2021-08-04,6440,,0,0,0,0,0,0,0,0,0,3.2,0,1650,30644,Prague_1_2021-08-04,51,0,3,8
Prague_1,2021-08-05,6858,,0,0,0,0,0,0,0,0,0,5.1,0,1644,30684,Prague_1_2021-08-05,51,0,4,8
Prague_1,2021-08-06,7016,,0,0,0,0,0,0,0,0,0,0,0,1630,30664,Prague_1_2021-08-06,51,0,5,8
Prague_1,2021-08-07,6008,,0,0,0,0,0,0,0,0,0,16.4,0,1622,30595,Prague_1_2021-08-07,51,0,6,8
Prague_1,2021-08-08,6266,,0,0,0,0,0,0,0,0,0,0.2,0,1621,30507,Prague_1_2021-08-08,51,0,7,8
Prague_1,2021-08-09,6907,,0,0,0,0,0,0,0,0,0,0,0,1616,30538,Prague_1_2021-08-09,51,0,1,8
Prague_1,2021-08-10,6754,,0,0,0,0,0,0,0,0,0,0,0,1638,30597,Prague_1_2021-08-10,51,0,2,8
Prague_1,2021-08-11,6583,,0,0,0,0,0,0,0,0,0,0,0,1646,30580,Prague_1_2021-08-11,51,0,3,8
Prague_1,2021-08-12,6648,,0,0,0,0,0,0,0,0,0,0,0,1645,30574,Prague_1_2021-08-12,51,0,4,8
Prague_1,2021-08-13,7142,,0,0,0,0,0,0,0,0,0,0,0,1646,30571,Prague_1_2021-08-13,51,0,5,8
Prague_1,2021-08-14,6146,,0,0,0,0,0,0,0,0,0,0,0,1642,30478,Prague_1_2021-08-14,51,0,6,8
Prague_1,2021-08-15,6492,,0,0,0,0,0,0,0,0,0,0,0,1639,30403,Prague_1_2021-08-15,51,0,7,8
Prague_1,2021-08-16,7134,,0,0,0,0,0,0,0,0,0,0.6,0,1654,30430,Prague_1_2021-08-16,51,0,1,8
Prague_1,2021-08-17,6944,,0,0,0,0,0,0,0,0,0,0.1,0,1648,30481,Prague_1_2021-08-17,51,0,2,8
Prague_1,2021-08-18,6480,,0,0,0,0,0,0,0,0,0,0,0,1657,30514,Prague_1_2021-08-18,51,0,3,8
Prague_1,2021-08-19,6642,,0,0,0,0,0,0,0,0,0,0,0,1656,30473,Prague_1_2021-08-19,51,0,4,8
Prague_1,2021-08-20,7230,,0,0,0,0,0,0,0,0,0,0.9,0,1700,30553,Prague_1_2021-08-20,51,0,5,8
Prague_1,2021-08-21,6100,,0,0,0,0,0,0,0,0,0,0,0,1662,30523,Prague_1_2021-08-21,51,0,6,8
Prague_1,2021-08-22,6646,,0,0,0,0,0,0,0,0,0,3,0,1672,30567,Prague_1_2021-08-22,51,0,7,8
Prague_1,2021-08-23,7528,,0,0,0,0,0,0,0,0,0,4.7,0,1705,30765,Prague_1_2021-08-23,51,0,1,8
Prague_1,2021-08-24,6805,,0,0,0,0,0,0,0,0,0,2.5,0,1676,30825,Prague_1_2021-08-24,51,0,2,8
Prague_1,2021-08-25,6278,,0,0,0,0,0,0,0,0,0,0,0,1633,30804,Prague_1_2021-08-25,51,0,3,8
Prague_1,2021-08-26,6920,,0,0,0,0,0,0,0,0,0,4,0,1654,30868,Prague_1_2021-08-26,51,0,4,8
Prague_1,2021-08-27,7567,,0,0,0,0,0,0,0,0,0,8.8,0,1684,30927,Prague_1_2021-08-27,51,0,5,8
Prague_1,2021-08-28,6574,,0,0,0,0,0,0,0,0,0,1.8,0,1658,30916,Prague_1_2021-08-28,51,0,6,8
Prague_1,2021-08-29,6924,,0,0,0,0,0,0,0,0,0,0.1,0,1639,30916,Prague_1_2021-08-29,51,0,7,8
Prague_1,2021-08-30,7084,,0,0,0,0,0,0,0,0,0,0.9,0,1654,30963,Prague_1_2021-08-30,51,0,1,8
Prague_1,2021-08-31,7447,,0,0,0,0,0,0,0,0,0,2.3,0,1834,31152,Prague_1_2021-08-31,51,0,2,8
Prague_1,2021-09-01,7352,,0,0,0,0,0,0,0,0,0,0,0,1975,31401,Prague_1_2021-09-01,51,0,3,9
Prague_1,2021-09-02,7075,,0,0,0,0,0,0,0,0,0,0,0,1789,31465,Prague_1_2021-09-02,51,0,4,9
Prague_1,2021-09-03,7639,,0,0,0,0,0,0,0,0,0,0,0,1716,31530,Prague_1_2021-09-03,51,0,5,9
Prague_1,2021-09-04,6538,,0,0,0,0,0,0,0,0,0,0,0,1616,31543,Prague_1_2021-09-04,51,0,6,9
Prague_1,2021-09-05,6904,,0,0,0,0,0,0,0,0,0,0,0,1630,31528,Prague_1_2021-09-05,51,0,7,9
Prague_1,2021-09-06,6922,,0,0,0,0,0,0,0,0,0,0,0,1627,31618,Prague_1_2021-09-06,51,0,1,9
Prague_1,2021-09-07,7032,,0,0,0,0,0,0,0,0,0,0,0,1648,31695,Prague_1_2021-09-07,51,0,2,9
Prague_1,2021-09-08,6838,,0,0,0,0,0,0,0,0,0,0,0,1636,31673,Prague_1_2021-09-08,51,0,3,9
Prague_1,2021-09-09,6326,,0,0,0,0,0,0,0,0,0,0,0,1650,31621,Prague_1_2021-09-09,51,0,4,9
Prague_1,2021-09-10,7140,,0,0,0,0,0,0,0,0,0,0,0,1658,31632,Prague_1_2021-09-10,51,0,5,9
Prague_1,2021-09-11,6900,,0,0,0,0,0,0,0,0,0,0,0,1654,31646,Prague_1_2021-09-11,51,0,6,9
Prague_1,2021-09-12,6973,,0,0,0,0,0,0,0,0,0,0,0,1672,31627,Prague_1_2021-09-12,51,0,7,9
Prague_1,2021-09-13,7040,,0,0,0,0,0,0,0,0,0,0,0,1639,31682,Prague_1_2021-09-13,51,0,1,9
Prague_1,2021-09-14,7454,,0,0,0,0,0,0,0,0,0,0,0,1660,31690,Prague_1_2021-09-14,51,0,2,9
Prague_1,2021-09-15,7608,,0,0,0,0,0,0,0,0,0,0.2,0,1678,31741,Prague_1_2021-09-15,51,0,3,9
Prague_1,2021-09-16,7118,,0,0,0,0,0,0,0,0,0,12.5,0,1650,31722,Prague_1_2021-09-16,51,0,4,9
Prague_1,2021-09-17,7944,,0,0,0,0,0,0,0,0,0,1,0,1678,31786,Prague_1_2021-09-17,51,0,5,9
Prague_1,2021-09-18,7076,,0,0,0,0,0,0,0,0,0,0,0,1662,31833,Prague_1_2021-09-18,51,0,6,9
Prague_1,2021-09-19,7430,,0,0,0,0,0,0,0,0,0,0,0,1627,31820,Prague_1_2021-09-19,51,0,7,9
Prague_1,2021-09-20,7830,,0,0,0,0,0,0,0,0,0,0,0,1668,31933,Prague_1_2021-09-20,51,0,1,9
Prague_1,2021-09-21,7570,,0,0,0,0,0,0,0,0,0,0,0,1680,32013,Prague_1_2021-09-21,51,0,2,9
Prague_1,2021-09-22,7488,,0,0,0,0,0,0,0,0,0,0,0,1658,32048,Prague_1_2021-09-22,51,0,3,9
Prague_1,2021-09-23,7746,,0,0,0,0,0,0,0,0,0,0,0,1654,32146,Prague_1_2021-09-23,51,0,4,9
Prague_1,2021-09-24,8527,,0,0,0,0,0,0,0,0,0,0,0,1678,32320,Prague_1_2021-09-24,51,0,5,9
Prague_1,2021-09-25,7002,,0,0,0,0,0,0,0,0,0,0,0,1636,32366,Prague_1_2021-09-25,51,0,6,9
Prague_1,2021-09-26,6889,,0,0,0,0,0,0,0,0,0,0,0,1651,32397,Prague_1_2021-09-26,51,0,7,9
Prague_1,2021-09-27,7968,,0,0,0,0,0,0,0,0,0,0.3,0,1672,32543,Prague_1_2021-09-27,51,0,1,9
Prague_1,2021-09-28,8796,Den ceske statnosti,1,0,0,1,0,0,0,0,0,0,0,1700,32804,Prague_1_2021-09-28,51,8,2,9
Prague_1,2021-09-29,7994,,0,0,0,0,0,0,0,0,0,0.3,0,1693,32946,Prague_1_2021-09-29,51,0,3,9
Prague_1,2021-09-30,7834,,0,0,0,0,0,0,0,0,0,0,0,1664,32876,Prague_1_2021-09-30,51,0,4,9
Prague_1,2021-10-01,8458,,0,0,0,0,0,0,0,0,0,0,0,1622,32816,Prague_1_2021-10-01,51,0,5,10
Prague_1,2021-10-02,7402,,0,0,0,0,0,0,0,0,0,0,0,1644,32848,Prague_1_2021-10-02,51,0,6,10
Prague_1,2021-10-03,7513,,0,0,0,0,0,0,0,0,0,0,0,1638,32888,Prague_1_2021-10-03,51,0,7,10
Prague_1,2021-10-04,7993,,0,0,0,0,0,0,0,0,0,0,0,1676,33020,Prague_1_2021-10-04,51,0,1,10
Prague_1,2021-10-05,7728,,0,0,0,0,0,0,0,0,0,5.8,0,1666,33140,Prague_1_2021-10-05,51,0,2,10
Prague_1,2021-10-06,7812,,0,0,0,0,0,0,0,0,0,2.4,0,1657,33254,Prague_1_2021-10-06,51,0,3,10
Prague_1,2021-10-07,8005,,0,0,0,0,0,0,0,0,0,0,0,1651,33368,Prague_1_2021-10-07,51,0,4,10
Prague_1,2021-10-08,8804,,0,0,0,0,0,0,0,0,0,0,0,1680,33578,Prague_1_2021-10-08,51,0,5,10
Prague_1,2021-10-09,7276,,0,0,0,0,0,0,0,0,0,0,0,1640,33675,Prague_1_2021-10-09,51,0,6,10
Prague_1,2021-10-10,7555,,0,0,0,0,0,0,0,0,0,0,0,1642,33718,Prague_1_2021-10-10,51,0,7,10
Prague_1,2021-10-11,8272,,0,0,0,0,0,0,0,0,0,0.6,0,1681,33854,Prague_1_2021-10-11,51,0,1,10
Prague_1,2021-10-12,8548,,0,0,0,0,0,0,0,0,0,3.4,0,1723,33983,Prague_1_2021-10-12,51,0,2,10
Prague_1,2021-10-13,8478,,0,0,0,0,0,0,0,0,0,0,0,1708,34142,Prague_1_2021-10-13,51,0,3,10
Prague_1,2021-10-14,8556,,0,0,0,0,0,0,0,0,0,1.5,0,1746,34278,Prague_1_2021-10-14,51,0,4,10
Prague_1,2021-10-15,9295,,0,0,0,0,0,0,0,0,0,0.3,0,1726,34408,Prague_1_2021-10-15,51,0,5,10
Prague_1,2021-10-16,7948,,0,0,0,0,0,0,0,0,0,0,0,1681,34502,Prague_1_2021-10-16,51,0,6,10
Prague_1,2021-10-17,8125,,0,0,0,0,0,0,0,0,0,0,0,1675,34568,Prague_1_2021-10-17,51,0,7,10
Prague_1,2021-10-18,8424,,0,0,0,0,0,0,0,0,0,0,0,1705,34667,Prague_1_2021-10-18,51,0,1,10
Prague_1,2021-10-19,7832,,0,0,0,0,0,0,0,0,0,0,0,1687,34769,Prague_1_2021-10-19,51,0,2,10
Prague_1,2021-10-20,7822,,0,0,0,0,0,0,0,0,0,0,0,1700,34857,Prague_1_2021-10-20,51,0,3,10
Prague_1,2021-10-21,8509,,0,0,0,0,0,0,0,0,0,0.5,0,1708,34976,Prague_1_2021-10-21,51,0,4,10
Prague_1,2021-10-22,9186,,0,0,0,0,0,0,0,0,0,0,0,1735,35092,Prague_1_2021-10-22,51,0,5,10
Prague_1,2021-10-23,8215,,0,0,0,0,0,0,0,0,0,0,0,1692,35152,Prague_1_2021-10-23,51,0,6,10
Prague_1,2021-10-24,7812,,0,0,0,0,0,0,0,0,0,0,0,1684,35165,Prague_1_2021-10-24,51,0,7,10
Prague_1,2021-10-25,8090,,0,0,0,0,0,0,0,0,0,0,0,1684,35240,Prague_1_2021-10-25,51,0,1,10
Prague_1,2021-10-26,7978,,0,0,0,0,0,0,0,0,0,0,0,1681,35290,Prague_1_2021-10-26,51,0,2,10
Prague_1,2021-10-27,9374,,0,0,0,0,0,0,0,0,0,0,0,1730,35395,Prague_1_2021-10-27,51,0,3,10
Prague_1,2021-10-28,9222,Den vzniku samostatneho ceskoslovenskeho statu,1,0,0,1,0,0,0,0,0,0,0,1780,35452,Prague_1_2021-10-28,51,10,4,10
Prague_1,2021-10-29,8029,,0,0,0,0,0,0,0,0,0,0,0,1710,35490,Prague_1_2021-10-29,51,0,5,10
Prague_1,2021-10-30,7196,,0,0,0,0,0,0,0,0,0,0,0,1668,35488,Prague_1_2021-10-30,51,0,6,10
Prague_1,2021-10-31,8882,,0,0,0,0,0,0,0,0,0,0,0,1700,35524,Prague_1_2021-10-31,51,0,7,10
Prague_1,2021-11-01,8800,,0,0,0,0,0,0,0,0,0,10,0,1728,35650,Prague_1_2021-11-01,51,0,1,11
Prague_1,2021-11-02,8590,,0,0,0,0,0,0,0,0,0,6.6,0,1720,35780,Prague_1_2021-11-02,51,0,2,11
Prague_1,2021-11-03,8570,,0,0,0,0,0,0,0,0,0,0,0,1736,35891,Prague_1_2021-11-03,51,0,3,11
Prague_1,2021-11-04,8689,,0,0,0,0,0,0,0,0,0,7,0,1735,36035,Prague_1_2021-11-04,51,0,4,11
Prague_1,2021-11-05,9690,,0,0,0,0,0,0,0,0,0,1.5,0,1710,36195,Prague_1_2021-11-05,51,0,5,11
Prague_1,2021-11-06,8572,,0,0,0,0,0,0,0,0,0,0,0,1752,36266,Prague_1_2021-11-06,51,0,6,11
Prague_1,2021-11-07,8438,,0,0,0,0,0,0,0,0,0,0,0,1742,36284,Prague_1_2021-11-07,51,0,7,11
Prague_1,2021-11-08,8905,,0,0,0,0,0,0,0,0,0,0,0,1750,36454,Prague_1_2021-11-08,51,0,1,11
Prague_1,2021-11-09,8378,,0,0,0,0,0,0,0,0,0,0,0,1756,36590,Prague_1_2021-11-09,51,0,2,11
Prague_1,2021-11-10,8826,,0,0,0,0,0,0,0,0,0,0,0,1747,36712,Prague_1_2021-11-10,51,0,3,11
Prague_1,2021-11-11,9361,,0,0,0,0,0,0,0,0,0,0,0,1780,36831,Prague_1_2021-11-11,51,0,4,11
Prague_1,2021-11-12,10106,,0,0,0,0,0,0,0,0,0,0,0,1826,36988,Prague_1_2021-11-12,51,0,5,11
Prague_1,2021-11-13,8899,,0,0,0,0,0,0,0,0,0,3.5,0,1780,37048,Prague_1_2021-11-13,51,0,6,11
Prague_1,2021-11-14,8665,,0,0,0,0,0,0,0,0,0,0,0,1726,37061,Prague_1_2021-11-14,51,0,7,11
Prague_1,2021-11-15,9108,,0,0,0,0,0,0,0,0,0,0,0,1783,37254,Prague_1_2021-11-15,51,0,1,11
Prague_1,2021-11-16,9308,,0,0,0,0,0,0,0,0,0,0,0,1816,37428,Prague_1_2021-11-16,51,0,2,11
Prague_1,2021-11-17,9235,Den boje za svobodu a demokracii,1,0,0,0,0,0,0,0,0,0,0,1780,37561,Prague_1_2021-11-17,51,7,3,11
Prague_1,2021-11-18,8606,,0,0,0,0,0,0,0,0,0,0,0,1764,37640,Prague_1_2021-11-18,51,0,4,11
Prague_1,2021-11-19,9892,,0,0,0,0,0,0,0,0,0,0,0,1807,37789,Prague_1_2021-11-19,51,0,5,11
Prague_1,2021-11-20,8892,,0,0,0,0,0,0,0,0,0,0,0,1766,37855,Prague_1_2021-11-20,51,0,6,11
Prague_1,2021-11-21,8802,,0,0,0,0,0,0,0,0,0,0,0,1729,37833,Prague_1_2021-11-21,51,0,7,11
Prague_1,2021-11-22,9914,,0,0,0,0,0,0,0,0,0,0.7,0,2035,38214,Prague_1_2021-11-22,51,0,1,11
Prague_1,2021-11-23,9008,,0,0,0,0,0,0,0,0,0,0,0,1813,38388,Prague_1_2021-11-23,51,0,2,11
Prague_1,2021-11-24,9092,,0,0,0,0,0,0,0,0,0,0,0,1798,38553,Prague_1_2021-11-24,51,0,3,11
Prague_1,2021-11-25,9648,,0,0,0,0,0,0,0,0,0,0,0,1826,38741,Prague_1_2021-11-25,51,0,4,11
Prague_1,2021-11-26,10519,,0,0,0,0,0,0,0,0,0,1.1,0,1873,38865,Prague_1_2021-11-26,51,0,5,11
Prague_1,2021-11-27,9412,,0,0,0,0,0,0,0,0,0,0,0,1832,38860,Prague_1_2021-11-27,51,0,6,11
Prague_1,2021-11-28,9860,,0,0,0,0,0,0,0,0,0,2.4,0,1816,39007,Prague_1_2021-11-28,51,0,7,11
Prague_1,2021-11-29,9692,,0,0,0,0,0,0,0,0,0,0.2,0,1870,39258,Prague_1_2021-11-29,51,0,1,11
Prague_1,2021-11-30,9720,,0,0,0,0,0,0,0,0,0,0.7,0,1862,39501,Prague_1_2021-11-30,51,0,2,11
Prague_1,2021-12-01,8280,,0,0,0,0,0,0,0,0,0,0.9,0,1795,39554,Prague_1_2021-12-01,51,0,3,12
Prague_1,2021-12-02,9679,,0,0,0,0,0,0,0,0,0,0.7,0,1844,39695,Prague_1_2021-12-02,51,0,4,12
Prague_1,2021-12-03,10195,,0,0,0,0,0,0,0,0,0,0,0,1796,39856,Prague_1_2021-12-03,51,0,5,12
Prague_1,2021-12-04,9217,,0,0,0,0,0,0,0,0,0,6,4,1768,39924,Prague_1_2021-12-04,51,0,6,12
Prague_1,2021-12-05,9336,,0,0,0,0,0,0,0,0,0,0.3,1,1764,39941,Prague_1_2021-12-05,51,0,7,12
Prague_1,2021-12-06,9730,,0,0,0,0,0,0,0,0,0,0,0,1798,40041,Prague_1_2021-12-06,51,0,1,12
Prague_1,2021-12-07,8833,,0,0,0,0,0,0,0,0,0,0,0,1774,40158,Prague_1_2021-12-07,51,0,2,12
Prague_1,2021-12-08,9196,,0,0,0,0,0,0,0,0,0,0,0,1764,40262,Prague_1_2021-12-08,51,0,3,12
Prague_1,2021-12-09,9476,,0,0,0,0,0,0,0,0,0,6.2,2,1796,40376,Prague_1_2021-12-09,51,0,4,12
Prague_1,2021-12-10,10114,,0,0,0,0,0,0,0,0,0,0.5,8,1814,40524,Prague_1_2021-12-10,51,0,5,12
Prague_1,2021-12-11,8821,,0,0,0,0,0,0,0,0,0,0,6,1724,40474,Prague_1_2021-12-11,51,0,6,12
Prague_1,2021-12-12,9302,,0,0,0,0,0,0,0,0,0,0.2,4,1729,40448,Prague_1_2021-12-12,51,0,7,12
Prague_1,2021-12-13,9428,,0,0,0,0,0,0,0,0,0,0.2,0,1771,40465,Prague_1_2021-12-13,51,0,1,12
Prague_1,2021-12-14,9280,,0,0,0,0,0,0,0,0,0,0,0,1804,40585,Prague_1_2021-12-14,51,0,2,12
Prague_1,2021-12-15,9145,,0,0,0,0,0,0,0,0,0,0,0,1776,40630,Prague_1_2021-12-15,51,0,3,12
Prague_1,2021-12-16,9856,,0,0,0,0,0,0,0,0,0,0.2,0,1783,40681,Prague_1_2021-12-16,51,0,4,12
Prague_1,2021-12-17,10194,,0,0,0,0,0,0,0,0,0,0,0,1819,40774,Prague_1_2021-12-17,51,0,5,12
Prague_1,2021-12-18,9348,,0,0,0,0,0,0,0,0,0,0,0,1711,40832,Prague_1_2021-12-18,51,0,6,12
Prague_1,2021-12-19,9018,,0,0,0,0,0,0,0,0,0,1,0,1736,40817,Prague_1_2021-12-19,51,0,7,12
Prague_1,2021-12-20,9664,,0,0,0,0,0,0,0,0,0,0,0,1766,40924,Prague_1_2021-12-20,51,0,1,12
Prague_1,2021-12-21,9992,,0,0,0,0,0,0,0,0,0,0,0,1783,41102,Prague_1_2021-12-21,51,0,2,12
Prague_1,2021-12-22,11041,,0,0,0,0,0,0,0,0,0,0,0,1801,41055,Prague_1_2021-12-22,51,0,3,12
Prague_1,2021-12-23,10207,,0,0,0,0,0,0,0,0,0,0.7,0,1699,41098,Prague_1_2021-12-23,51,0,4,12
Prague_1,2021-12-24,5176,Christmas Eve,1,0,0,0,0,0,0,0,0,2.6,0,1592,40840,Prague_1_2021-12-24,51,4,5,12
Prague_1,2021-12-26,8226,2nd Christmas Day,1,0,0,1,0,0,0,0,0,0,2,1711,40250,Prague_1_2021-12-26,51,2,7,12
Prague_1,2021-12-27,8692,,0,0,0,0,0,0,0,0,0,0,0,1702,40176,Prague_1_2021-12-27,51,0,1,12
Prague_1,2021-12-28,8068,,0,0,0,0,0,0,0,0,0,2.9,0,1672,40000,Prague_1_2021-12-28,51,0,2,12
Prague_1,2021-12-29,8654,,0,0,0,0,0,0,0,0,0,2,0,1753,39864,Prague_1_2021-12-29,51,0,3,12
Prague_1,2021-12-30,10676,,0,0,0,0,0,0,0,0,0,0.8,0,1788,39843,Prague_1_2021-12-30,51,0,4,12
Prague_1,2021-12-31,6840,,0,0,0,0,0,0,0,0,0,0.5,0,1628,39630,Prague_1_2021-12-31,51,0,5,12
Prague_1,2022-01-01,4309,New Years Day,1,0,0,1,0,0,0,0,0,0,0,1579,39230,Prague_1_2022-01-01,51,22,6,1
Prague_1,2022-01-02,8994,,0,0,0,0,0,0,0,0,0,0,0,1669,39068,Prague_1_2022-01-02,51,0,7,1
Prague_1,2022-01-03,9259,,0,0,0,0,0,0,0,0,0,2.52,0,1710,39020,Prague_1_2022-01-03,51,0,1,1
Prague_1,2022-01-04,8954,,0,0,0,0,0,0,0,0,0,6.95,0,1682,38996,Prague_1_2022-01-04,51,0,2,1
Prague_1,2022-01-05,9038,,0,0,0,0,0,0,0,0,0,0.85,0.46,1754,38956,Prague_1_2022-01-05,51,0,3,1
Prague_1,2022-01-06,9170,,0,0,0,0,0,0,0,0,0,0.24,0,1726,38927,Prague_1_2022-01-06,51,0,4,1
Prague_1,2022-01-07,9673,,0,0,0,0,0,0,0,0,0,0,0,1700,38844,Prague_1_2022-01-07,51,0,5,1
Prague_1,2022-01-08,9124,,0,0,0,0,0,0,0,0,0,0,1.88,1730,38777,Prague_1_2022-01-08,51,0,6,1
Prague_1,2022-01-09,8808,,0,0,0,0,0,0,0,0,0,0,0.89,1748,38692,Prague_1_2022-01-09,51,0,7,1
Prague_1,2022-01-10,8558,,0,0,0,0,0,0,0,0,0,0.51,0.78,1728,38678,Prague_1_2022-01-10,51,0,1,1
Prague_1,2022-01-11,9022,,0,0,0,0,0,0,0,0,0,0,0,1722,38669,Prague_1_2022-01-11,51,0,2,1
Prague_1,2022-01-12,8918,,0,0,0,0,0,0,0,0,0,0,0,1753,38656,Prague_1_2022-01-12,51,0,3,1
Prague_1,2022-01-13,9048,,0,0,0,0,0,0,0,0,0,0,0,1735,38634,Prague_1_2022-01-13,51,0,4,1
Prague_1,2022-01-14,9114,,0,0,0,0,0,0,0,0,0,0,0,1744,38574,Prague_1_2022-01-14,51,0,5,1
Prague_1,2022-01-15,8448,,0,0,0,0,0,0,0,0,0,0,0,1700,38395,Prague_1_2022-01-15,51,0,6,1
Prague_1,2022-01-16,8368,,0,0,0,0,0,0,0,0,0,0,0,1694,38239,Prague_1_2022-01-16,51,0,7,1
Prague_1,2022-01-17,8776,,0,0,0,0,0,0,0,0,0,1.56,0.28,1684,38184,Prague_1_2022-01-17,51,0,1,1
Prague_1,2022-01-18,9084,,0,0,0,0,0,0,0,0,0,0,0,1734,38227,Prague_1_2022-01-18,51,0,2,1
Prague_1,2022-01-19,9853,,0,0,0,0,0,0,0,0,0,0,0,1801,38222,Prague_1_2022-01-19,51,0,3,1
Prague_1,2022-01-20,9442,,0,0,0,0,0,0,0,0,0,0,2.46,1801,38164,Prague_1_2022-01-20,51,0,4,1
Prague_1,2022-01-21,10220,,0,0,0,0,0,0,0,0,0,0,0.15,1834,38066,Prague_1_2022-01-21,51,0,5,1
